"","LibID","Library","Year","Month","Checkouts_Workflows","Checkouts_Self.Check","Checkouts_Unknown","Checkouts","Checkins","Renewals_Enterprise","Renewals_Workflows","Renewals_Self.Check","Renewals_SVA","Renewals_BookMyne","Renewals_Unknown","Renewals","Holds_Enterprise","Holds_Workflows","Holds_BookMyne","Holds_webcat","Holds","ILL_ALA_INST","ILL_ALA_OUTST","ILL_GROUPLOAN","ILL_ILLINETILL","ILL_NONSWANILL","ILL_OCLC_INST","ILL_OCLC_OUTST","ILL_RB_HOLDS","ILL_SHARE_ILL","ILL_SWAN","ILL_Loans","Patrons_Added","Checkouts_Mobile.Circ","Checkouts_Staff","Checkouts_Web.Services.Staff","Holds_Self.Check","Holds_TOTAL","ILL_ILCSO_ILL","ILL_TOTAL","ILL_UNKNOWN","Renewals_Auto.Renewal","Renewals_Mobile.Circ","Renewals_Staff"
"1087","NLS","Northlake Public Library District",2015,"August",8648,1279,1,9928,10702,571,1229,24,0,0,0,1824,799,750,0,,1549,0,0,0,0,6,0,29,0,1,0,36,130,,,0,0,,,,,,,0
"1088","NLS","Northlake Public Library District",2015,"November",8983,1210,9,10202,10487,596,1400,5,,0,0,2001,767,516,0,,1283,0,0,0,0,2,0,27,0,1,0,30,73,,,,0,,0,,,,,
"1089","NLS","Northlake Public Library District",2016,"May",8151,900,0,9051,9501,787,1028,9,0,0,0,1824,777,525,0,,1302,0,0,0,0,2,0,30,0,0,0,32,83,0,,,0,,0,,,,0,
"1090","NLS","Northlake Public Library District",2016,"March",10133,1333,3,11469,11147,733,1139,11,0,0,0,1883,861,407,0,,1268,0,0,0,0,3,0,45,0,2,0,50,98,0,,,0,,,,,,0,
"1091","NLS","Northlake Public Library District",2016,"September",7642,1320,2,8964,,692,1253,13,0,0,0,1958,,,,,,,,,,,,,,,,,104,0,,,,,,,,,0,
"1092","NLS","Northlake Public Library District",2016,"June",9965,1553,65,11583,10591,814,1142,13,0,0,0,1969,779,516,0,,1295,0,0,0,0,1,0,43,0,0,0,44,75,0,,,0,,,,0,,0,
"1093","NLS","Northlake Public Library District",2017,"January",8540,1092,0,9632,,802,1057,13,0,0,,1872,1012,445,0,,1457,,,,,,,,,,,,97,0,,,0,,,,,0,,
"1094","NLS","Northlake Public Library District",2016,"January",7542,857,1,8400,8006,628,955,4,,0,0,1587,973,461,0,,1434,0,0,0,0,1,0,7,0,1,0,9,70,,,,0,,,,,,,
"1095","NLS","Northlake Public Library District",2017,"February",8184,964,0,9148,8735,723,1113,2,0,0,0,1838,945,296,0,,1241,0,0,0,0,2,0,32,0,0,0,34,91,0,,,,,,,0,,0,
"1096","NLS","Northlake Public Library District",2015,"May",8460,983,2,9445,9707,656,1165,7,0,0,0,1828,747,505,0,0,1252,0,0,0,0,3,0,20,0,1,0,24,111,,,,,,,,,,,
"1097","NLS","Northlake Public Library District",2016,"November",8525,872,6,9403,9156,776,1276,7,0,0,0,2059,843,430,0,,1273,0,0,0,0,2,0,37,0,0,0,39,90,0,,,0,,,,0,,0,
"1098","NLS","Northlake Public Library District",2015,"September",8960,1276,0,10236,9865,707,1243,6,,0,0,1956,1000,625,0,,1625,0,0,0,0,5,0,18,0,0,0,23,145,,,0,0,,,,,,,0
"1099","NLS","Northlake Public Library District",2015,"July",10299,1683,6,11988,11974,786,1244,26,,0,0,2056,806,431,0,,1237,0,0,0,0,2,0,22,0,3,0,27,135,,0,,,,,,,,,0
"1100","NLS","Northlake Public Library District",2015,"October",9451,1148,2,10601,10469,722,1387,10,,0,0,2119,826,574,0,,1400,0,0,0,0,5,0,43,0,1,0,49,96,,0,,0,,,,,,,0
"1101","NLS","Northlake Public Library District",2016,"February",9226,1213,1,10440,10280,805,1124,19,,0,0,1948,894,540,0,,1434,0,0,0,0,8,0,24,0,2,0,34,106,0,,,0,,,,,,,
"1102","NLS","Northlake Public Library District",2016,"December",6193,783,438,7414,,711,1168,1,,0,7,1887,557,296,0,,853,0,0,0,0,1,0,24,0,0,0,25,43,0,,,0,,,,0,,0,
"1103","NLS","Northlake Public Library District",2016,"July",9143,1612,1,10756,10663,737,1276,37,0,0,0,2050,825,568,0,,1393,,,,,,,,,,,,69,0,,,0,,,,,,0,
"1104","NLS","Northlake Public Library District",2016,"August",8977,1919,21,10917,,875,1398,23,0,0,0,2296,1024,593,0,,1617,,,,,,,,,,,,124,0,,,0,,,,,,0,
"1105","NRS","North Riverside Public Library District",2015,"December",4949,0,0,4949,4503,408,658,0,,0,0,1066,419,221,0,,640,0,0,0,0,3,18,0,0,0,0,21,23,,,,0,,0,,,,,
"1106","NRS","North Riverside Public Library District",2015,"October",4765,0,8,4773,4910,483,797,0,,0,0,1280,385,329,0,,714,0,0,0,0,7,10,0,0,0,0,17,55,,0,,0,,,,,,,0
"1107","NRS","North Riverside Public Library District",2015,"August",5524,0,0,5524,6013,476,743,0,0,0,0,1219,435,293,0,,728,0,0,0,0,9,16,0,0,0,0,25,52,,,0,0,,,,,,,0
"1108","NRS","North Riverside Public Library District",2016,"July",5508,0,0,5508,5677,613,808,0,0,0,0,1421,443,217,0,,660,,,,,,,,,,,,56,0,,,0,,,,,,0,
"1109","NRS","North Riverside Public Library District",2015,"November",4263,0,3,4266,4385,502,626,0,,0,4,1132,449,313,0,,762,0,0,0,0,1,14,0,0,1,0,16,30,,,,0,,0,,,,,
"1110","NRS","North Riverside Public Library District",2016,"April",5471,0,2,5473,5581,492,805,0,0,0,0,1297,440,322,0,,762,0,0,0,0,3,20,0,0,4,0,27,40,0,,,0,,,,,,0,
"1111","NRS","North Riverside Public Library District",2015,"June",6767,0,47,6814,6422,402,611,0,,0,0,1013,483,215,0,,698,0,0,0,0,5,20,0,0,0,0,25,56,,0,,,,,,0,,,
"1112","NRS","North Riverside Public Library District",2015,"July",6568,0,22,6590,6389,476,737,0,,0,4,1217,512,314,0,,826,1,0,0,0,0,11,0,0,4,0,16,63,,0,,,,,,,,,0
"1113","NRS","North Riverside Public Library District",2016,"June",6586,0,54,6640,6215,356,722,0,0,1,0,1079,387,252,0,,639,0,0,0,0,3,17,0,0,0,0,20,55,0,,,0,,,,0,,0,
"1114","NRS","North Riverside Public Library District",2016,"September",4911,0,1,4912,,415,813,0,0,0,0,1228,,,,,,,,,,,,,,,,,29,0,,,,,,,,,0,
"1115","NRS","North Riverside Public Library District",2015,"September",5141,0,1,5142,5017,339,752,0,,0,0,1091,408,290,0,,698,0,0,0,0,20,17,0,0,1,0,38,56,,,0,0,,,,,,,0
"1116","NRS","North Riverside Public Library District",2015,"May",4975,0,17,4992,5236,535,541,0,0,0,0,1076,418,390,0,0,808,0,0,0,0,4,12,0,0,3,0,19,58,,,,,,,,,,,
"1117","NRS","North Riverside Public Library District",2016,"January",6583,0,6,6589,5040,403,822,0,,0,0,1225,520,311,0,,831,0,0,0,0,11,23,0,0,2,0,36,43,,,,0,,,,,,,
"1118","NRS","North Riverside Public Library District",2016,"August",5685,0,43,5728,,384,805,0,0,0,0,1189,413,346,0,,759,,,,,,,,,,,,38,0,,,0,,,,,,0,
"1119","NRS","North Riverside Public Library District",2016,"December",4424,0,107,4531,,353,798,0,,0,1,1152,332,251,1,,584,0,0,0,0,2,12,0,0,0,0,14,31,0,,,0,,,,0,,0,
"1120","NRS","North Riverside Public Library District",2017,"February",5397,0,2,5399,5439,538,794,0,0,0,0,1332,488,381,0,,869,0,0,0,0,7,16,0,0,3,0,26,33,0,,,,,,,0,,0,
"1121","NRS","North Riverside Public Library District",2016,"February",4939,0,0,4939,6456,460,800,0,,0,0,1260,433,236,0,,669,0,0,0,0,3,14,0,0,1,0,18,40,0,,,0,,,,,,,
"1122","NRS","North Riverside Public Library District",2016,"March",5985,0,0,5985,5956,541,719,0,0,0,0,1260,522,319,0,,841,0,0,0,0,2,18,0,0,5,0,25,43,0,,,0,,,,,,0,
"1123","NRS","North Riverside Public Library District",2016,"October",5256,0,0,5256,,480,706,0,0,0,,1186,437,279,0,,716,,,,,,,,,,,,41,0,,,0,,,,,,0,
"1124","NRS","North Riverside Public Library District",2017,"January",5278,0,0,5278,,354,711,0,0,0,,1065,495,262,0,,757,,,,,,,,,,,,23,0,,,0,,,,,0,,
"1125","NRS","North Riverside Public Library District",2016,"November",4785,0,0,4785,4803,473,794,0,0,0,0,1267,372,207,0,,579,0,0,0,0,4,12,0,0,1,0,17,24,0,,,0,,,,0,,0,
"1126","NRS","North Riverside Public Library District",2016,"May",4759,0,0,4759,5018,532,652,0,0,0,0,1184,414,289,0,,703,0,0,0,0,6,14,0,0,1,0,21,26,0,,,0,,0,,,,0,
"1127","OES","Oak Park Public Library -- Dole Branch Library",2016,"April",1982,2545,6,4533,3162,1394,346,156,0,0,0,1896,1214,232,0,,1446,0,0,0,0,0,0,0,0,0,0,0,10,0,,,0,,,,,,0,
"1128","OES","Oak Park Public Library -- Dole Branch Library",2017,"January",2413,2587,0,5000,,1268,356,106,0,4,,1734,1418,291,0,,1709,,,,,,,,,,,,14,0,,,0,,,,,0,,
"1129","OES","Oak Park Public Library -- Dole Branch Library",2015,"December",2211,2051,2,4264,2839,1255,365,150,,0,0,1770,1005,235,0,,1240,0,0,0,0,0,0,0,0,0,0,0,7,,,,0,,0,,,,,
"1130","OES","Oak Park Public Library -- Dole Branch Library",2016,"December",1805,2064,0,3869,,1272,357,127,,10,0,1766,1068,355,0,,1423,0,0,0,0,1,0,0,0,0,0,1,7,0,,,0,,,,0,,0,
"1131","OES","Oak Park Public Library -- Dole Branch Library",2017,"February",2428,2560,0,4988,3423,1353,340,132,0,1,0,1826,1300,207,0,,1507,0,0,0,0,1,0,0,0,1,0,2,11,0,,,,,,,0,,0,
"1132","OES","Oak Park Public Library -- Dole Branch Library",2015,"October",2769,2294,8,5071,3008,1215,473,153,,0,0,1841,1164,237,0,,1401,0,0,0,0,0,0,0,0,0,0,0,32,,0,,0,,,,,,,0
"1133","OES","Oak Park Public Library -- Dole Branch Library",2016,"September",2318,2740,3,5061,,1207,224,217,0,6,0,1654,,,,,,,,,,,,,,,,,20,0,,,,,,,,,0,
"1134","OES","Oak Park Public Library -- Dole Branch Library",2016,"June",2565,3041,13,5619,3286,1295,385,211,0,22,0,1913,1302,293,1,,1596,0,0,0,0,0,0,0,0,0,0,0,14,0,,,0,,,,0,,0,
"1135","OES","Oak Park Public Library -- Dole Branch Library",2016,"July",2393,3245,0,5638,3786,1377,381,155,0,0,0,1913,1371,261,1,,1633,,,,,,,,,,,,7,0,,,0,,,,,,0,
"1136","OES","Oak Park Public Library -- Dole Branch Library",2016,"January",2235,2738,9,4982,2945,1224,360,127,,0,0,1711,1435,217,0,,1652,0,0,0,0,0,0,0,0,0,0,0,15,,,,0,,,,,,,
"1137","OES","Oak Park Public Library -- Dole Branch Library",2016,"August",3494,3118,0,6612,,1390,304,195,0,24,0,1913,1269,219,0,,1488,,,,,,,,,,,,12,0,,,0,,,,,,0,
"1138","OES","Oak Park Public Library -- Dole Branch Library",2015,"September",2000,2773,0,4773,3070,1259,446,184,,0,0,1889,1060,315,0,,1375,0,0,0,0,0,0,0,0,0,0,0,15,,,0,0,,,,,,,0
"1139","OES","Oak Park Public Library -- Dole Branch Library",2015,"June",2206,3206,0,5412,3311,1278,563,245,,0,0,2086,1265,244,0,,1509,0,0,0,0,1,0,0,0,0,0,1,15,,0,,,,,,0,,,
"1140","OES","Oak Park Public Library -- Dole Branch Library",2015,"August",2677,2471,0,5148,3064,1268,419,164,0,0,0,1851,1132,275,0,,1407,0,0,0,0,0,0,0,0,0,0,0,8,,,0,0,,,,,,,0
"1141","OES","Oak Park Public Library -- Dole Branch Library",2016,"May",1774,2549,20,4343,2876,1138,374,159,0,5,0,1676,1198,211,0,,1409,0,0,0,0,1,0,0,0,0,0,1,7,0,,,0,,0,,,,0,
"1142","OES","Oak Park Public Library -- Dole Branch Library",2016,"October",2628,2555,0,5183,,1447,279,191,0,5,,1922,1214,176,1,,1391,,,,,,,,,,,,47,0,,,0,,,,,,0,
"1143","OES","Oak Park Public Library -- Dole Branch Library",2015,"May",2435,2544,0,4979,3396,1512,422,249,0,0,0,2183,1184,240,0,0,1424,0,0,0,0,2,0,0,0,0,0,2,7,,,,,,,,,,,
"1144","OES","Oak Park Public Library -- Dole Branch Library",2016,"November",4319,2340,1,6660,2927,1155,341,71,0,11,0,1578,989,241,0,,1230,0,0,0,0,3,0,0,0,0,0,3,16,0,,,0,,,,0,,0,
"1145","OES","Oak Park Public Library -- Dole Branch Library",2015,"November",1649,2592,0,4241,2727,1349,335,120,,0,0,1804,1124,166,0,,1290,0,0,0,0,0,0,0,0,0,3,3,6,,,,0,,0,,,,,
"1146","OES","Oak Park Public Library -- Dole Branch Library",2015,"July",2345,3214,5,5564,3724,1569,431,265,,0,0,2265,1177,285,0,,1462,0,0,0,0,0,0,0,0,0,0,0,21,,0,,,,,,,,,0
"1147","OES","Oak Park Public Library -- Dole Branch Library",2016,"February",1874,2570,2,4446,3058,1287,450,218,,0,0,1955,1293,246,0,,1539,0,0,0,0,0,0,0,0,0,0,0,10,0,,,0,,,,,,,
"1148","OES","Oak Park Public Library -- Dole Branch Library",2016,"March",2416,3167,18,5601,3561,1288,584,196,0,0,0,2068,1363,302,0,,1665,0,0,0,0,1,0,0,0,0,0,1,10,0,,,0,,,,,,0,
"1149","OLS","Oak Lawn Public Library",2017,"February",13477,19921,0,33398,32085,862,632,525,0,0,14984,17003,3896,1136,2,,5034,0,0,0,0,131,0,146,0,17,13,312,186,0,,,,,,,5,,0,
"1150","OLS","Oak Lawn Public Library",2016,"September",12863,19847,0,32710,,2778,1371,981,0,0,0,5130,,,,,,,,,,,,,,,,,193,0,,,,,,,,,0,
"1151","OLS","Oak Lawn Public Library",2016,"August",14952,24634,70,39656,,3145,1759,1129,0,1,0,6034,4183,1225,5,,5413,,,,,,,,,,,,259,0,,,0,,,,,,0,
"1152","OLS","Oak Lawn Public Library",2015,"May",12522,22614,5,35141,35367,2456,2043,973,0,0,0,5472,3851,630,0,0,4481,0,2,0,0,15,0,135,0,11,0,163,262,,,,,,,,,,,
"1153","OLS","Oak Lawn Public Library",2016,"June",15164,28857,1,44022,38653,3247,2043,1501,0,0,0,6791,4169,896,8,,5073,0,2,0,0,110,4,135,0,18,1,270,254,0,,,0,,,,0,,0,
"1154","OLS","Oak Lawn Public Library",2016,"July",16161,27184,0,43345,40070,3470,2013,1428,0,0,0,6911,4158,824,3,,4985,,,,,,,,,,,,250,0,,,0,,,,,,0,
"1155","OLS","Oak Lawn Public Library",2015,"September",13407,20115,1,33523,32485,2623,1839,889,,4,0,5355,3667,884,2,,4553,0,1,0,0,46,0,142,0,15,0,204,353,,,0,0,,,,,,,0
"1156","OLS","Oak Lawn Public Library",2015,"August",15380,25158,0,40538,40933,3056,1981,1319,0,1,0,6357,3932,906,0,,4838,0,0,0,0,36,0,140,0,13,0,189,313,,,0,0,,,,,,,0
"1157","OLS","Oak Lawn Public Library",2017,"January",15055,22095,0,37150,,815,730,565,0,0,,15865,4349,969,4,,5322,,,,,,,,,,,,178,0,,,0,,,,,13755,,
"1158","OLS","Oak Lawn Public Library",2015,"October",16322,23192,1,39515,36243,2787,1910,1078,,0,0,5775,4102,836,0,,4941,0,1,0,0,123,0,148,0,8,0,280,308,,0,,3,,,,,,,0
"1159","OLS","Oak Lawn Public Library",2016,"March",17619,25510,1,43130,41088,3514,2230,1262,0,2,0,7008,4167,1231,4,,5402,0,0,0,0,138,0,141,0,16,27,322,233,0,,,0,,,,,,0,
"1160","OLS","Oak Lawn Public Library",2015,"November",17692,23746,37,41475,38842,2962,2164,1044,,1,0,6171,3614,862,3,,4479,0,1,0,0,140,0,124,0,16,76,360,220,,,,0,,3,,,,,
"1161","OLS","Oak Lawn Public Library",2016,"January",15082,23832,0,38914,34304,2977,2037,999,,0,0,6013,4304,956,4,,5264,0,2,0,0,99,0,177,0,17,42,337,227,,,,0,,,,,,,
"1162","OLS","Oak Lawn Public Library",2015,"July",15825,29782,0,45607,45038,2956,2261,1444,,1,0,6662,4424,813,1,,5238,0,3,0,0,67,0,143,0,27,0,240,291,,0,,,,,,,,,0
"1163","OLS","Oak Lawn Public Library",2015,"June",15456,30378,0,45834,42106,2560,2206,994,,0,0,5760,4303,784,0,,5087,0,1,0,0,32,0,137,0,18,0,188,392,,0,,,,,,0,,,
"1164","OLS","Oak Lawn Public Library",2015,"December",16528,20653,2,37183,38117,2714,2149,1144,,0,0,6007,3418,703,4,,4125,0,0,0,0,146,0,114,0,11,57,341,154,,,,0,,13,,,,,
"1165","OLS","Oak Lawn Public Library",2016,"November",15856,21648,3,37507,33441,2726,1778,966,0,3,0,5473,3467,742,0,,4209,0,0,0,10,123,0,128,0,14,2,288,187,0,,,0,,,,11,,0,
"1166","OLS","Oak Lawn Public Library",2016,"February",15315,23293,1,38609,37902,3276,1850,1175,,1,0,6302,3782,1132,7,,4921,0,0,0,0,141,0,150,0,20,0,311,239,0,,,0,,,,,,,
"1167","OLS","Oak Lawn Public Library",2016,"December",12840,17884,176,30900,,1834,1158,616,,0,0,3608,3499,798,5,,4302,0,1,0,0,99,0,148,0,14,15,294,116,0,,,0,,,,17,,0,
"1168","OLS","Oak Lawn Public Library",2016,"October",14886,22239,0,37125,,3037,1622,1038,0,0,,5697,3711,888,3,,4602,,,,,,,,,,,,245,0,,,0,,,,,,0,
"1169","OLS","Oak Lawn Public Library",2016,"May",11944,21097,0,33041,33948,3218,1909,1275,0,0,0,6402,3592,852,2,,4446,0,1,0,1,66,0,106,0,23,1,200,214,0,,,0,,2,,,,0,
"1170","OLS","Oak Lawn Public Library",2016,"April",15471,23400,0,38871,37303,3175,2038,1159,0,1,0,6373,3977,1013,2,,4992,0,1,0,0,106,0,140,0,8,19,274,238,0,,,0,,,,,,0,
"1171","OPS","Oak Park Public Library -- Main Library",2015,"May",15365,45076,6,60447,64542,12724,6437,3554,0,0,0,22715,8906,1619,0,0,10525,0,0,0,0,51,94,66,0,4,2,217,240,,,,,,,,,,,
"1172","OPS","Oak Park Public Library -- Main Library",2016,"June",23975,46301,258,70643,64179,12702,4750,3288,0,0,0,20763,9258,1903,1,,11162,0,0,0,0,15,112,86,0,17,0,230,334,109,,,0,,,,0,,23,
"1173","OPS","Oak Park Public Library -- Main Library",2015,"September",17379,42671,74,60220,61986,12798,5032,3117,,9,0,20961,9210,1781,0,,10991,0,0,0,1,48,69,37,0,6,0,161,432,,,96,0,,,,,,,5
"1174","OPS","Oak Park Public Library -- Main Library",2015,"August",19893,50449,24,70422,73950,13568,6222,4098,0,0,0,23888,9391,1946,2,,11339,0,0,0,0,45,88,51,0,4,1,189,392,,,56,0,,,,,,,0
"1175","OPS","Oak Park Public Library -- Main Library",2017,"January",18791,39508,17,58316,,12596,4197,2196,0,7,,18996,10660,1916,0,,12576,,,,,,,,,,,,257,0,,,0,,,,,0,,
"1176","OPS","Oak Park Public Library -- Main Library",2015,"July",20169,53637,49,73871,75634,14595,7133,4342,,0,0,26071,9260,1792,5,,11057,0,0,0,0,47,103,79,0,5,0,234,384,,16,,,,,,,,,1
"1177","OPS","Oak Park Public Library -- Main Library",2015,"December",15446,41098,27,56571,63125,13253,5280,2806,,4,0,21343,9459,1613,0,,11072,0,0,0,0,60,50,40,0,18,0,168,232,,,,0,,0,,,,,
"1178","OPS","Oak Park Public Library -- Main Library",2016,"January",18840,45511,38,64389,61577,12964,5096,2863,,0,0,20923,11142,1907,0,,13049,0,0,0,0,58,117,106,0,22,0,303,246,,,,0,,,,,,,
"1179","OPS","Oak Park Public Library -- Main Library",2016,"September",15128,35485,31,50983,,12635,4189,2539,0,0,0,19363,,,,,,,,,,,,,,,,,336,339,,,,,,,,,0,
"1180","OPS","Oak Park Public Library -- Main Library",2016,"May",17043,37284,1052,55416,60616,13523,4779,2601,0,6,2,20914,9244,1635,0,,10879,0,0,0,0,26,123,103,0,18,0,270,236,37,,,0,,0,,,,3,
"1181","OPS","Oak Park Public Library -- Main Library",2015,"October",19929,41968,109,62097,62530,13359,5620,3138,,0,4,22121,8857,1766,0,,10623,0,0,0,0,88,57,38,0,24,0,207,316,,91,,0,,,,,,,0
"1182","OPS","Oak Park Public Library -- Main Library",2016,"April",17994,40608,27,58666,62217,13688,5406,2874,0,1,0,21969,9544,1803,3,,11350,0,0,0,0,43,114,97,0,16,0,270,237,37,,,0,,,,,,0,
"1183","OPS","Oak Park Public Library -- Main Library",2016,"December",15197,31250,783,47296,,12483,5090,1703,,20,0,19297,8666,1505,0,,10171,0,0,0,0,28,117,97,0,13,0,255,133,66,,,0,,,,0,,1,
"1184","OPS","Oak Park Public Library -- Main Library",2016,"November",16778,35077,9,51996,52715,12055,4307,2391,0,14,0,18771,8324,1498,3,,9825,0,0,0,0,59,112,89,0,18,0,278,246,132,,,0,,,,0,,4,
"1185","OPS","Oak Park Public Library -- Main Library",2016,"July",18475,44720,12,63251,66154,14285,4514,2902,0,0,0,21718,9150,1759,0,,10909,,,,,,,,,,,,340,44,,,0,,,,,,17,
"1186","OPS","Oak Park Public Library -- Main Library",2016,"March",18225,46651,18,64913,65752,14176,5874,3452,0,13,0,23521,9668,1896,3,,11567,0,0,0,0,56,149,111,0,22,0,338,239,19,,,0,,,,,,6,
"1187","OPS","Oak Park Public Library -- Main Library",2015,"November",17759,43729,118,61606,61345,12621,5426,3286,,4,0,21337,8728,1572,0,,10300,1,0,0,0,59,56,35,0,22,0,173,287,,,,0,,0,,,,,
"1188","OPS","Oak Park Public Library -- Main Library",2017,"February",15655,35359,31,51182,53945,11905,3871,2323,0,0,0,18107,9236,1598,1,,10835,0,0,0,0,33,99,93,0,16,0,241,264,137,,,,,,,0,,8,
"1189","OPS","Oak Park Public Library -- Main Library",2016,"August",20739,42536,25,63398,,14170,5003,2711,0,0,0,21888,9286,1855,0,,11141,,,,,,,,,,,,430,98,,,0,,,,,,4,
"1190","OPS","Oak Park Public Library -- Main Library",2016,"October",16114,34749,6,51035,,13529,4506,2262,0,0,,20306,8539,1882,0,,10421,,,,,,,,,,,,346,166,,,0,,,,,,9,
"1191","OPS","Oak Park Public Library -- Main Library",2015,"June",18787,54549,366,73702,72040,13096,6316,4200,,0,0,23612,9414,1971,0,,11385,0,0,0,0,35,99,71,0,6,0,211,413,,0,,,,,,0,,,
"1192","OPS","Oak Park Public Library -- Main Library",2016,"February",16550,41092,32,57676,62329,13036,5467,2870,,5,0,21378,10298,1749,1,,12048,0,0,0,0,71,140,109,0,19,0,339,259,2,,,0,,,,,,,
"1193","OZS","Oak Park Public Library -- Maze Branch Library",2016,"May",6403,3330,219,9952,7200,2899,710,253,0,37,0,3899,3061,328,0,,3389,0,0,0,0,1,0,0,0,2,0,3,17,0,,,0,,0,,,,0,
"1194","OZS","Oak Park Public Library -- Maze Branch Library",2015,"December",7385,3098,0,10483,7442,3245,759,211,,0,0,4215,2734,290,0,,3024,0,0,0,0,1,0,0,0,1,0,2,20,,,,0,,0,,,,,
"1195","OZS","Oak Park Public Library -- Maze Branch Library",2015,"November",6505,3388,0,9893,7247,3027,716,187,,0,0,3930,2532,317,0,,2849,0,0,0,0,0,0,0,0,0,0,0,15,,,,0,,0,,,,,
"1196","OZS","Oak Park Public Library -- Maze Branch Library",2016,"June",7842,4552,47,12441,7935,2940,639,240,0,0,0,3819,2804,387,0,,3191,0,0,0,0,2,0,0,0,1,0,3,35,0,,,0,,,,0,,0,
"1197","OZS","Oak Park Public Library -- Maze Branch Library",2015,"August",7887,4550,0,12437,9211,3296,870,267,0,0,0,4433,2608,455,0,,3063,0,0,0,0,0,1,0,0,0,0,1,49,,,0,0,,,,,,,0
"1198","OZS","Oak Park Public Library -- Maze Branch Library",2016,"September",6296,3447,3,9746,,2985,484,168,0,0,0,3637,,,,,,,,,,,,,,,,,30,0,,,,,,,,,0,
"1199","OZS","Oak Park Public Library -- Maze Branch Library",2015,"May",6617,3383,12,10012,7215,3360,1203,227,0,0,0,4790,2726,412,0,0,3138,0,0,0,0,0,0,0,0,0,0,0,23,,,,,,,,,,,
"1200","OZS","Oak Park Public Library -- Maze Branch Library",2016,"November",6690,3218,0,9908,6718,2629,573,216,0,16,0,3434,2610,342,0,,2952,0,0,0,0,3,0,0,0,0,0,3,24,0,,,0,,,,0,,0,
"1201","OZS","Oak Park Public Library -- Maze Branch Library",2016,"July",7224,4412,0,11636,7940,3521,688,271,0,0,0,4480,2761,337,0,,3098,,,,,,,,,,,,21,0,,,0,,,,,,0,
"1202","OZS","Oak Park Public Library -- Maze Branch Library",2016,"January",7596,3339,0,10935,7491,3214,678,223,,0,0,4115,3171,494,0,,3665,0,0,0,0,0,0,0,0,0,0,0,14,,,,0,,,,,,,
"1203","OZS","Oak Park Public Library -- Maze Branch Library",2016,"December",5141,2498,134,7773,,2731,476,90,,0,0,3297,2533,283,1,,2817,0,0,0,0,5,0,0,0,1,0,6,12,0,,,0,,,,0,,0,
"1204","OZS","Oak Park Public Library -- Maze Branch Library",2016,"February",6198,3392,2,9592,7567,3117,605,202,,0,0,3924,2841,351,0,,3192,0,0,0,0,9,0,0,0,1,0,10,13,0,,,0,,,,,,,
"1205","OZS","Oak Park Public Library -- Maze Branch Library",2016,"April",6828,3028,0,9856,7172,3288,717,146,0,13,0,4164,3088,357,1,,3446,0,0,0,1,4,0,0,0,0,0,5,21,0,,,0,,,,,,0,
"1206","OZS","Oak Park Public Library -- Maze Branch Library",2015,"October",7280,3329,0,10609,7562,3374,705,309,,0,0,4388,2690,393,0,,3083,0,0,0,0,0,0,0,0,0,0,0,21,,0,,0,,,,,,,0
"1207","OZS","Oak Park Public Library -- Maze Branch Library",2017,"January",6383,3675,1,10059,,2979,598,164,0,0,,3741,2930,421,0,,3351,,,,,,,,,,,,26,0,,,0,,,,,0,,
"1208","OZS","Oak Park Public Library -- Maze Branch Library",2015,"July",8348,4076,22,12446,9287,3997,1004,300,,0,0,5301,2764,504,0,,3268,0,0,0,0,0,0,0,0,0,0,0,33,,0,,,,,,,,,0
"1209","OZS","Oak Park Public Library -- Maze Branch Library",2016,"March",4117,2133,1,6251,4294,3452,316,120,0,0,0,3888,2576,262,0,,2838,0,0,0,0,0,0,0,0,0,0,0,12,0,,,0,,,,,,0,
"1210","OZS","Oak Park Public Library -- Maze Branch Library",2016,"August",7026,4479,0,11505,,2963,725,250,0,0,0,3938,2900,407,0,,3307,,,,,,,,,,,,45,0,,,0,,,,,,0,
"1211","OZS","Oak Park Public Library -- Maze Branch Library",2016,"October",6484,3350,1,9835,,3370,660,311,0,2,,4343,2672,384,0,,3056,,,,,,,,,,,,31,0,,,0,,,,,,0,
"1212","OZS","Oak Park Public Library -- Maze Branch Library",2017,"February",6314,3382,0,9696,6783,2900,562,299,0,8,0,3769,2757,445,0,,3202,0,0,0,0,4,0,0,0,1,0,5,16,0,,,,,,,0,,0,
"1213","OZS","Oak Park Public Library -- Maze Branch Library",2015,"September",7643,3587,0,11230,7428,2905,717,309,,0,0,3931,2718,569,0,,3287,0,0,0,0,0,0,0,0,0,0,0,29,,,0,0,,,,,,,0
"1214","OZS","Oak Park Public Library -- Maze Branch Library",2015,"June",8827,4475,82,13384,9362,3417,1064,219,,0,0,4700,2877,583,0,,3460,0,0,0,0,0,0,0,0,0,0,0,45,,0,,,,,,0,,,
"1215","PCS","Prairie State College -- Library",2015,"November",643,0,5,648,730,5,102,0,,0,0,107,9,17,0,,26,0,0,0,0,4,0,0,0,2,0,6,51,,,,0,,0,,,,,
"1216","PCS","Prairie State College -- Library",2016,"August",540,0,8,548,,4,50,0,0,0,0,54,11,8,0,,19,,,,,,,,,,,,61,0,,,0,,,,,,0,
