"","LibID","Library","ILDSDeliveryStop","CatalogLink","Month","Year","BibsAdded","ITEM.LOC.CODE","CHKOUTS","CHKINS","RENEWALS","HOLDS","Hl.RECLL","TOTAL..","PERCENT","BorrowingLibrary","ads","adsj","ams","amsj","bbs","bcs","bcsj","bfs","bfsj","bis","bisj","bks","bksj","bps","bpsj","brs","brsj","bvs","bvsj","bws","bwsj","bys","bysj","bzs","cas","casj","ccs","ccsj","chs","chsj","cis","cisj","cns","cnsj","crs","crsj","cts","ctsj","cws","cwsj","dgs","dgsj","dos","dosj","eps","epsj","ess","essj","evs","evsj","fbs","fbsj","fms","fmsj","fps","fpsj","frs","frsj","gas","gps","gpsj","gws","gwsj","has","hasj","hds","hdsj","hks","hksj","hss","hssj","hws","hwsj","ins","insj","jds","jdsj","lgs","lgsj","lps","lpsj","lys","lysj","mas","max","mcs","mcsj","mds","mdsj","mks","mps","mpsj","mts","mtsj","mws","mwsj","nls","nlsj","nrs","nrsj","oes","oesj","ols","olsj","ops","opsj","ozs","ozsj","pcs","pfs","pfsj","phs","phsj","pps","ppsj","pss","pssj","pts","ptsj","rds","rdsj","rfs","rfsj","rgs","rgsj","ros","rps","rpsj","rss","rssj","sas","sasj","sfs","sfsj","shs","shsj","sls","sps","spsj","sts","stsj","svs","svsj","tbs","tfs","tfsj","ths","thsj","tps","tpsj","ttr","tts","wcs","wcsj","wms","wmsj","wos","wosj","wrs","wrsj","ILL","czs","czsj","rosj","bzsj","mjs","mls","ors","orsj","ehs","ehsj","LOCATION","INTL.USE.","COPY.USE","IUSE3","TOTAL","ItemsAdded","PatronsAdded"
"603","DOS","Dolton Public Library District","XBR","https://catalog.swanlibraries.net/dos","August",2014,"425","dos",1456,1579,471,48,0,3554,0.00177619627118729,"DOS Dolton",8,2,9,2,0,4,0,4,2,8,0,3,1,2,0,11,0,6,0,6,0,8,0,0,0,0,20,2,3,0,11,0,0,0,2,0,6,0,0,0,14,1,0,0,1,1,11,0,9,0,0,0,10,1,7,0,7,0,0,5,0,8,0,1,0,8,2,2,0,2,1,7,0,11,3,1,0,4,0,3,0,3,0,0,0,1,0,5,0,1,3,0,7,0,3,0,8,1,2,1,2,0,19,0,16,2,3,0,2,9,1,2,3,1,1,3,0,0,0,1,0,2,0,1,0,0,9,2,1,0,2,0,3,0,3,1,0,3,0,2,2,1,0,0,1,1,1,0,15,5,0,0,2,0,11,0,0,1,3,1,,,,0,,,,,,,,,,,,,622,118
"604","EPS","Elmwood Park Public Library","XBR","https://catalog.swanlibraries.net/eps","August",2014,"1253","eps",2549,2548,749,56,1,5903,0.00295016505031473,"EPS Elmwood Park",28,3,16,2,0,9,1,23,4,19,3,6,1,7,3,12,1,15,3,8,1,54,5,0,0,0,46,8,12,2,21,3,3,6,17,3,4,2,9,3,93,10,8,1,0,0,59,3,15,8,0,0,27,2,11,7,25,7,0,24,3,17,2,4,1,27,4,5,2,14,3,43,2,51,9,7,2,28,4,22,2,21,1,1,0,12,1,13,2,0,14,6,18,3,2,0,24,3,6,1,11,2,74,10,86,21,15,6,5,32,7,14,9,2,0,5,0,2,2,5,1,17,1,6,1,0,12,3,16,5,2,1,9,3,17,2,0,6,1,3,0,0,1,0,19,4,3,0,30,29,0,0,12,4,37,3,6,0,63,8,,,,0,,,,,,,,,,,,,2999,83
"605","ESS","Eisenhower Public Library District","XBR","https://catalog.swanlibraries.net/ess","August",2014,"153","ess",11874,12115,4500,603,0,29092,0.0145394209120373,"ESS Eisenhower",32,6,30,13,0,15,2,29,6,33,1,11,1,5,3,28,3,31,2,15,1,75,9,0,0,0,63,13,14,0,52,9,9,2,19,3,17,10,10,2,166,15,18,3,43,33,0,0,25,13,0,0,27,6,33,5,48,10,0,27,6,18,0,13,3,29,4,14,1,25,3,60,6,140,11,9,0,40,13,35,7,21,3,1,0,14,1,18,3,0,19,4,30,5,2,0,23,3,12,5,8,2,156,10,159,37,26,6,11,43,12,33,9,6,1,2,0,8,3,7,0,25,6,17,2,0,19,2,27,4,4,3,21,7,16,3,0,24,5,5,5,4,1,0,31,6,0,1,78,32,0,0,17,3,57,9,7,3,99,12,,,,0,,,,,,,,,,,,,565,123
"606","EVS","Evergreen Park Public Library","XBR","https://catalog.swanlibraries.net/evs","August",2014,"489","evs",4253,4501,759,112,0,9625,0.00481032332869377,"EVS Evergreen Park",25,5,20,4,0,4,0,20,9,23,2,6,0,3,3,8,1,8,7,4,2,35,3,0,0,0,35,9,7,5,24,3,3,3,20,11,5,11,3,1,60,7,7,0,13,5,47,11,0,0,0,0,10,6,16,5,19,10,0,10,2,5,0,9,3,17,3,11,5,8,3,16,9,39,2,2,3,17,10,5,1,5,0,0,0,6,0,6,3,1,5,8,14,1,2,2,7,3,5,4,4,7,53,11,61,29,12,5,2,30,5,11,7,4,1,2,1,3,1,5,2,6,2,5,5,0,6,6,12,5,1,0,5,1,10,4,0,14,3,0,3,4,0,0,14,4,2,1,24,20,0,0,3,4,25,9,2,2,37,7,,,,0,,,,,,,,,,,,,630,336
"607","FMS","Flossmoor Public Library","XBR","https://catalog.swanlibraries.net/fms","August",2014,"1278","fms",6563,6526,1181,100,1,14371,0.00718225003186058,"FMS Flossmoor",24,0,11,3,0,4,1,9,5,16,1,7,0,12,3,14,0,15,0,6,0,48,1,0,0,0,36,3,10,1,21,3,10,1,20,1,6,4,3,0,64,6,11,0,19,5,34,3,20,3,0,0,0,0,19,2,27,3,0,23,1,13,0,3,0,18,2,6,1,8,1,48,4,47,5,8,1,28,2,17,0,13,0,0,0,10,1,8,1,2,10,3,26,0,3,0,7,0,11,1,13,2,79,1,81,7,16,1,6,26,0,18,4,6,2,0,0,6,0,2,1,20,1,4,0,0,9,5,23,1,2,1,11,1,12,1,0,8,2,3,1,2,0,0,23,4,3,0,42,11,0,3,8,0,30,4,4,2,63,2,,,,0,,,,,,,,"fms",12,0,0,12,1543,54
"608","FPD","Franklin Park Public Library District","XGV","http://lnco.ent.sirsi.net/client/franklinpark","August",2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
"609","FPS","Forest Park Public Library","XBR","https://catalog.swanlibraries.net/fps","August",2014,"57","fps",5962,5924,1148,94,0,13128,0.00656103113341213,"FPS Forest Park",23,2,27,2,0,2,1,12,7,18,4,4,0,10,1,13,0,12,0,4,0,51,2,0,0,0,38,1,7,1,12,6,8,1,16,1,5,1,3,1,59,7,1,1,16,7,29,0,10,4,0,0,9,0,0,0,24,4,0,12,3,4,0,6,1,25,4,3,2,12,0,41,7,54,10,3,0,22,4,11,3,14,0,1,0,11,0,8,2,1,4,0,12,3,6,0,19,1,7,0,3,2,58,3,87,9,8,2,2,23,0,10,2,0,0,1,1,2,0,2,1,26,2,11,2,0,13,0,13,1,2,1,7,2,14,1,0,4,1,6,0,1,0,0,17,4,3,0,24,10,0,0,10,1,31,4,3,2,48,6,,,,0,,,,,,,,,,,,,315,90
"610","FRS","Frankfort Public Library District","XBR","https://catalog.swanlibraries.net/frs","August",2014,"1504","frs",8906,9048,1538,267,0,19759,0.00987503154822443,"FRS Frankfort",39,7,27,6,0,12,1,28,18,30,8,9,1,12,2,25,2,35,2,5,1,75,6,0,0,0,56,8,14,1,44,8,8,4,35,5,12,7,9,2,145,20,16,5,33,18,67,9,20,15,0,0,28,4,42,4,0,0,0,26,3,28,3,10,1,37,7,23,3,24,1,44,14,116,14,6,1,51,15,36,1,18,4,1,0,18,0,24,5,0,14,4,31,6,8,2,25,2,23,3,16,2,133,11,134,20,30,9,8,49,4,21,10,6,2,0,1,14,2,6,1,24,5,16,4,0,11,4,30,7,8,0,15,2,23,2,0,24,6,7,2,4,1,0,34,9,8,1,51,31,0,0,18,5,78,12,7,2,83,11,,,,0,,,,,,,,,,,,,1547,313
"611","GAS","Glenwood-Lynwood Public Library District -- Bookmobile","XBR","https://catalog.swanlibraries.net/gws","August",2014,,"gas",7,10,4,0,0,21,1.04952508989682e-05,"GAS GWS bookmobile",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,7,
"612","GPS","Grande Prairie Public Library District","XBR","https://catalog.swanlibraries.net/gps","August",2014,"307","gps",3926,3998,644,86,0,8654,0.00432504291807957,"GPS Grande Prairie",7,1,15,1,0,1,0,14,6,19,4,4,0,3,0,24,1,9,0,8,1,38,0,0,0,0,47,3,1,0,14,2,2,0,14,2,10,6,3,0,52,5,11,1,16,6,34,3,7,3,0,0,11,4,13,1,15,3,0,0,0,11,2,7,1,17,1,2,0,11,0,26,2,46,4,1,0,17,7,8,0,4,1,1,0,7,0,12,1,0,11,0,19,2,6,0,5,6,0,1,3,0,54,3,51,15,11,1,4,27,4,2,4,1,1,2,0,1,0,3,0,8,1,3,0,0,9,3,12,3,2,0,6,2,9,1,0,2,1,0,0,4,1,0,7,4,0,0,15,19,0,0,2,1,36,6,1,0,34,3,,,,0,,,,,,,,,,,,,584,101
"613","GWS","Glenwood-Lynwood Public Library District","XBR","https://catalog.swanlibraries.net/gws","August",2014,"1394","gws",1242,1259,296,20,0,2817,0.00140786294201874,"GWS Glenwood-Lynwood",14,4,10,4,0,5,0,17,5,14,1,1,2,3,2,20,0,15,0,12,2,28,1,0,0,0,42,5,9,1,11,2,1,1,13,3,7,0,5,1,52,4,14,1,12,9,27,0,18,3,0,0,11,2,24,2,21,7,0,17,2,0,0,9,0,18,2,11,2,13,4,20,6,37,7,3,1,13,3,11,0,9,4,1,0,9,0,12,2,0,4,2,26,3,7,0,11,2,2,1,8,1,56,4,57,11,12,1,11,27,1,7,12,1,0,2,0,3,1,5,0,11,2,4,3,0,13,3,8,1,1,0,6,1,12,5,0,4,1,1,1,8,1,0,7,5,3,1,25,3,0,0,9,1,16,4,2,1,31,8,,,,0,,,,,,,,"gws",96,0,0,96,1395,73
"614","HAS","Harvey Public Library District","XBR","https://catalog.swanlibraries.net/has","August",2014,"9","has",1471,1573,249,32,0,3325,0.0016617480590033,"HAS Harvey",4,0,3,0,0,0,0,3,0,4,0,3,0,0,0,6,1,1,0,2,1,9,0,0,0,0,18,0,2,0,2,0,0,0,4,0,0,1,1,0,9,0,1,0,1,0,2,2,4,0,0,0,1,0,5,0,2,0,0,9,0,1,0,0,0,3,0,3,0,2,0,14,2,6,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2,0,7,1,0,0,0,0,0,0,0,0,9,1,13,0,0,1,0,6,0,1,1,0,0,0,0,0,0,1,0,3,0,1,0,0,3,1,3,0,2,0,1,0,5,0,0,1,0,1,0,0,0,0,0,0,0,0,1,3,0,0,1,0,5,0,1,0,3,0,,,,0,,,,,,,,,,,,,146,95
"615","HDS","Hinsdale Public Library","XBR","https://catalog.swanlibraries.net/hds","August",2014,"155","hds",7425,7393,1951,269,3,17041,0.00851664621758654,"HDS Hinsdale",32,7,26,5,0,11,4,35,10,21,8,10,2,12,2,18,5,27,3,13,3,55,11,0,0,0,61,12,14,3,27,10,10,3,26,2,16,5,5,4,118,21,17,5,30,12,63,5,24,8,0,0,31,5,28,8,38,10,0,15,8,19,1,8,0,0,0,8,2,22,4,59,16,82,7,6,0,28,9,23,4,14,1,0,0,16,3,23,4,2,11,5,25,5,5,0,19,3,9,6,19,4,106,13,126,34,28,7,5,38,5,24,7,10,2,2,0,7,2,2,1,34,5,9,6,0,12,8,31,5,2,0,8,4,24,2,0,14,2,8,4,1,1,0,28,7,3,1,44,23,0,0,17,2,52,7,8,1,89,13,,,,0,,,,,,,,"hds",47,0,219,266,424,90
"616","HKS","Hodgkins Public Library District","XBR","https://catalog.swanlibraries.net/hks","August",2014,"11","hks",1489,1413,470,45,0,3417,0.00170772725341783,"HKS Hodgkins",3,2,8,4,0,0,0,5,1,2,2,3,1,4,0,5,1,0,0,2,2,10,2,0,0,0,5,5,2,2,6,2,1,0,7,0,2,2,5,0,25,4,1,3,3,4,8,2,0,1,0,0,6,3,8,0,3,0,0,2,0,4,1,0,0,4,0,0,0,4,2,5,1,13,0,2,1,7,2,7,1,5,0,0,0,2,0,2,0,0,3,0,4,0,0,0,4,1,2,1,0,2,17,2,12,7,0,2,0,9,3,4,0,0,0,0,0,0,0,0,0,3,2,1,2,0,5,1,3,1,1,0,1,0,4,2,0,2,1,3,0,0,0,0,3,3,0,0,10,6,0,0,2,2,10,2,1,0,17,4,,,,0,,,,,,,,,,,,,38,9
"617","HSS","Hillside Public Library","XBR","https://catalog.swanlibraries.net/hss","August",2014,"297","hss",3179,3290,402,68,1,6940,0.00346843053518283,"HSS Hillside",10,2,3,1,0,1,0,4,7,9,0,2,2,1,0,6,0,4,0,1,1,17,0,0,0,0,8,1,2,1,7,0,2,1,4,0,3,1,0,0,17,2,3,2,8,3,12,4,11,0,0,0,5,1,4,1,4,1,0,8,0,6,1,1,0,1,2,1,1,0,0,6,3,10,1,1,0,8,1,6,1,3,0,0,0,0,0,2,1,0,4,1,9,0,2,0,7,1,3,1,1,0,24,1,13,10,1,1,0,11,1,3,1,0,0,1,0,1,0,3,0,0,2,1,1,0,2,2,3,1,2,0,3,1,2,0,0,2,0,1,0,0,0,0,3,1,1,0,6,8,0,0,1,0,18,1,0,0,18,4,,,,0,,,,,,,,"hss",89,0,0,89,590,49
"618","HWS","Homewood Public Library District","XBR","https://catalog.swanlibraries.net/hws","August",2014,"1483","hws",12119,12045,2812,301,2,27279,0.0136333309177597,"HWS Homewood",37,2,37,7,0,7,1,31,10,56,9,10,3,16,5,34,4,27,4,11,5,85,9,0,0,0,86,11,27,5,55,12,12,3,42,5,17,4,12,3,123,20,17,3,36,21,77,7,37,5,0,0,36,8,42,9,43,12,0,39,3,20,0,11,1,47,8,10,3,21,4,0,0,83,11,10,2,61,8,20,3,18,2,0,0,20,1,24,4,2,12,8,43,6,18,0,22,7,15,8,9,4,162,15,135,25,18,5,15,51,7,23,13,8,2,8,1,11,2,4,2,20,2,17,2,0,20,6,46,8,5,1,24,4,29,3,0,18,8,8,1,5,1,0,24,7,7,1,58,23,0,4,17,6,52,15,9,4,106,15,,,,0,,,,,,,,,,,,,1667,67
"619","INS","Indian Prairie Public Library District","XBR","https://catalog.swanlibraries.net/ins","August",2014,"924","ins",30031,30474,5108,499,2,66114,0.0330420484730659,"INS Indian Prairie",77,14,53,16,0,18,6,47,23,54,6,19,2,23,8,37,3,50,4,14,1,126,8,0,0,0,105,20,25,4,60,12,27,2,57,9,23,9,13,3,231,24,17,3,63,24,109,11,39,9,0,0,55,9,50,13,60,20,0,42,10,30,6,24,4,59,17,17,4,30,8,75,22,0,0,9,1,82,18,61,8,47,2,8,0,30,2,34,6,0,25,14,48,12,20,0,28,5,16,10,24,9,212,27,209,52,34,13,18,83,5,56,17,14,4,2,1,15,3,0,0,36,11,22,6,0,32,7,51,7,7,3,33,11,37,5,0,31,11,7,10,8,0,0,48,7,8,2,89,44,0,2,41,3,99,28,10,4,183,20,,,,0,,,,,,,,,,,,,2432,220
"620","JDS","Justice Public Library District","XBR","https://catalog.swanlibraries.net/jds","August",2014,"6","jds",671,663,225,8,0,1567,0.000783145626603962,"JDS Justice",3,0,1,1,0,1,0,0,0,1,0,0,0,0,0,4,1,3,0,1,0,6,3,0,0,0,11,0,2,0,1,0,0,0,2,0,1,1,0,0,12,0,3,1,1,0,10,0,2,0,0,0,3,0,1,1,1,1,0,3,0,3,2,0,3,1,2,0,1,2,1,1,2,5,2,0,0,4,1,3,1,2,0,0,0,0,0,1,1,0,2,0,3,0,4,0,3,0,1,0,0,0,5,1,8,2,1,2,2,1,0,1,1,0,0,0,0,0,0,1,0,2,1,1,0,0,5,1,1,1,0,1,0,1,0,0,0,2,0,0,1,0,0,0,1,0,0,0,5,0,0,0,2,0,2,1,0,0,5,0,,,,0,,,,,,,,,,,,,45,50
"621","LGS","LaGrange Public Library","XBR","https://catalog.swanlibraries.net/lgs","August",2014,"1475","lgs",7856,7974,2240,215,1,18286,0.00913886466373966,"LGS La Grange",30,11,27,4,0,5,2,34,13,21,6,6,1,9,2,19,0,23,1,6,1,57,11,0,0,0,63,3,16,4,33,14,10,1,27,2,8,3,6,2,114,9,11,2,34,9,64,7,23,4,0,0,20,6,31,5,37,10,0,17,5,14,1,12,1,36,6,14,6,20,4,67,7,83,18,3,0,0,0,49,5,14,2,0,0,11,2,14,3,0,18,1,30,2,16,1,14,0,10,1,6,6,118,10,115,22,19,6,4,42,6,25,9,6,1,2,0,7,4,4,2,22,0,9,3,0,14,6,20,7,1,0,12,4,20,3,0,15,1,4,4,4,0,0,28,6,4,1,38,23,0,0,18,5,46,6,11,1,96,8,,,,0,,,,,,,,,,,,,1949,84
"622","LPS","LaGrange Park Public Library District","XBR","https://catalog.swanlibraries.net/lps","August",2014,"403","lps",5979,6218,1683,183,6,14069,0.00703131832845637,"LPS La Grange Park",31,2,14,5,0,10,2,26,6,24,1,5,0,9,7,12,1,24,2,9,1,45,1,0,0,0,48,4,12,0,26,6,9,1,22,1,8,1,9,0,113,10,15,1,22,5,58,3,29,3,0,0,26,5,27,2,32,7,0,8,0,11,1,4,0,36,4,17,0,24,2,58,6,79,10,6,0,37,9,0,0,24,1,0,0,13,0,9,2,1,10,1,20,3,2,0,18,1,8,1,6,5,81,6,78,18,18,1,4,27,2,17,6,6,0,5,0,5,1,0,0,20,1,8,1,0,13,0,29,1,2,3,5,1,16,4,0,11,0,4,2,5,0,0,35,10,4,0,61,14,0,2,24,1,39,6,6,0,70,5,,,,0,,,,,,,,,,,,,659,42
"623","LSS","Lansing Public Library","XBR","https://swanlibs.ent.sirsi.net/client/en_US/lss/","August",2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225
"624","LYS","Lyons Public Library","XBR","https://catalog.swanlibraries.net/lys","August",2014,"806","lys",2827,2831,265,75,0,5998,0.00299764356628626,"LYS Lyons",6,1,4,6,0,1,0,8,6,7,0,3,0,1,3,6,0,5,1,1,1,13,0,0,0,0,7,5,4,2,6,1,1,2,5,1,3,1,2,2,31,4,2,0,7,8,15,2,0,3,0,0,7,1,5,1,6,0,0,6,2,3,2,5,0,4,2,3,1,4,1,5,1,23,6,0,0,7,3,4,0,0,0,0,0,5,0,10,2,0,2,0,10,1,2,0,7,0,0,1,0,1,19,0,22,8,6,2,3,12,0,0,2,0,0,0,0,2,1,3,0,1,0,3,0,0,1,3,4,0,3,0,4,1,1,0,0,7,0,2,2,2,1,0,2,1,2,1,10,9,0,1,4,1,21,5,1,0,11,3,,,,0,,,,,,,,,,,,,911,63
"625","MAS","The Morton Arboretum -- Sterling Morton Library","XBR","https://catalog.swanlibraries.net/mas","August",2014,"40","mas",176,182,97,8,0,463,0.000231395293629633,"MAS Morton Arboretum",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,,,,0,,,,,,,,"mas",215,0,0,215,1224,7
"626","MCS","McCook Public Library District","XBR","https://catalog.swanlibraries.net/mcs","August",2014,"5","mcs",914,888,125,67,0,1994,0.000996549061549649,"MCS McCook",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,2,2,0,0,0,1,1,0,0,0,0,1,0,2,1,1,0,0,1,4,5,0,0,1,0,3,1,0,0,0,0,3,0,0,2,1,0,0,1,0,0,1,0,0,3,1,0,1,1,0,0,2,5,2,0,0,3,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,1,2,6,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2,0,0,0,0,0,0,0,1,0,1,1,0,0,2,2,0,0,0,0,0,0,0,0,4,2,,,,0,,,,,,,,,,,,,13,3
"627","MDS","Midlothian Public Library","XBR","https://catalog.swanlibraries.net/mds","August",2014,"447","mds",3406,3441,425,25,0,7297,0.00364684980046529,"MDS Midlothian",17,1,8,4,0,2,0,7,3,12,4,7,1,5,1,5,0,2,3,2,1,23,1,0,0,0,16,3,3,1,11,5,0,0,5,1,6,1,4,1,26,3,0,0,6,5,10,5,7,1,0,0,9,1,3,1,5,3,0,6,1,3,1,1,1,6,0,0,2,4,1,14,1,22,3,1,1,5,0,6,0,6,1,0,0,5,0,0,0,0,9,0,3,3,1,0,4,1,3,0,4,3,25,4,24,10,5,1,1,11,1,2,1,1,0,1,1,0,1,2,0,7,2,5,0,0,3,0,10,3,1,0,5,0,1,1,0,4,3,0,1,0,0,0,4,4,0,1,14,5,0,0,4,3,16,4,2,0,18,1,,,,0,,,,,,,,"mds",27,0,0,27,860,43
"628","MKS","Markham Public Library -- Bradford Anderson Oglesby Library","XBR","https://catalog.swanlibraries.net/mks","August",2014,,"mks",265,231,73,5,0,574,0.000286870191238465,"MKS Markham",0,0,2,0,0,2,0,3,3,1,1,1,0,0,0,3,0,2,1,0,0,8,1,0,0,0,12,1,0,1,0,4,0,2,2,0,1,2,0,0,4,2,2,0,3,3,9,1,1,7,0,0,1,1,2,2,5,0,0,4,0,2,1,2,0,3,1,1,0,1,0,14,2,4,1,0,0,2,0,2,1,1,0,0,0,1,1,1,0,0,1,1,5,0,0,0,3,2,0,1,0,1,11,4,15,9,1,4,0,5,0,1,0,0,0,0,0,2,1,1,0,2,0,1,0,0,1,3,2,2,1,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,2,0,4,3,0,0,0,0,8,0,1,1,11,4,,,,0,,,,,,,,,,,,,16,64
"629","MPS","Melrose Park Public Library","XBR","https://catalog.swanlibraries.net/mps","August",2014,"437","mps",698,693,292,12,0,1695,0.000847116679702435,"MPS Melrose Park",8,8,4,7,0,1,0,10,3,25,0,10,1,3,0,7,0,7,1,1,1,13,1,0,0,0,10,1,9,1,4,1,0,1,4,5,10,1,4,3,24,4,2,2,6,13,23,0,5,2,0,0,9,1,5,2,8,0,0,1,0,7,3,1,0,4,2,2,0,3,0,6,10,12,7,1,0,9,2,5,3,4,1,0,0,1,0,2,1,0,0,0,8,3,1,0,6,2,2,1,2,0,18,2,29,5,5,5,0,12,0,6,3,0,0,0,1,1,1,2,0,4,0,5,3,0,3,6,10,4,0,0,3,4,6,0,0,0,0,2,0,2,0,0,6,1,1,1,9,10,0,0,4,1,12,0,3,2,25,3,,,,0,,,,,,,,,,,,,453,76
"630","MTS","Matteson Area Public Library District","XBR","https://catalog.swanlibraries.net/mts","August",2014,"128","mts",4482,4551,1480,88,0,10601,0.00529810260856962,"MTS Matteson",14,1,10,4,0,3,1,17,6,19,2,4,1,5,1,20,3,7,1,6,2,35,3,0,0,0,40,3,10,1,20,4,6,1,13,2,9,5,5,1,64,5,9,3,17,7,38,2,18,4,0,0,20,1,19,4,27,6,0,13,2,9,0,8,1,8,3,5,0,7,3,31,3,58,7,0,2,15,1,15,2,11,2,0,0,10,0,9,0,0,11,2,0,0,6,0,11,3,5,1,0,0,46,3,63,8,13,1,4,25,5,13,4,1,0,3,1,0,0,4,0,8,2,2,1,0,15,6,11,2,3,0,10,3,12,3,0,9,2,0,1,2,1,0,8,2,0,0,29,17,0,0,13,0,24,5,3,3,39,3,,,,0,,,,,,,,,,,,,355,67
"631","MWS","Maywood Public Library District","XBR","https://catalog.swanlibraries.net/mws","August",2014,"18","mws",955,941,280,41,0,2217,0.00110799863061964,"MWS Maywood",2,0,2,0,0,0,0,5,1,3,0,1,0,0,0,3,0,1,1,2,0,7,1,0,0,0,13,1,2,1,3,0,0,0,2,0,2,0,0,0,7,0,1,1,1,1,2,2,2,0,0,0,1,0,3,0,4,0,0,3,0,1,0,2,0,1,0,2,2,1,0,5,2,9,2,1,0,1,1,0,1,2,1,0,0,0,1,3,0,0,0,1,8,1,0,0,1,0,1,1,1,0,9,1,11,1,0,0,0,1,0,2,0,0,0,0,0,0,0,2,0,2,0,1,0,0,6,0,0,0,0,1,1,0,0,0,0,1,1,1,0,1,0,0,2,0,0,0,2,2,0,0,5,1,1,0,0,0,6,0,,,,0,,,,,,,,,,,,,64,87
"632","NLS","Northlake Public Library District","XBR","https://catalog.swanlibraries.net/nls","August",2014,"41","nls",5450,5544,1352,87,4,12437,0.00621568740145084,"NLS Northlake",24,1,14,7,0,2,0,20,8,18,2,7,0,2,0,12,1,11,3,3,0,42,0,0,0,0,33,4,14,1,22,8,2,0,16,6,10,4,3,0,60,8,7,0,14,18,47,4,10,2,0,0,9,2,15,4,19,3,0,7,1,18,1,3,0,7,8,7,2,9,6,30,5,59,4,2,0,26,10,20,3,11,2,0,0,17,0,8,1,0,9,2,12,3,5,0,0,0,3,6,5,7,61,4,84,16,7,5,1,18,4,13,3,0,0,0,0,3,3,4,0,8,0,3,3,0,10,13,16,7,2,2,16,2,15,0,0,3,1,2,1,3,0,0,15,7,1,0,20,14,0,0,9,1,35,3,1,0,34,7,,,,0,,,,,,,,,,,,,110,116
"633","NRS","North Riverside Public Library District","XBR","https://catalog.swanlibraries.net/nrs","August",2014,"271","nrs",1669,1665,506,40,1,3881,0.00193962232089979,"NRS North Riverside",1,0,9,1,0,3,1,8,1,16,1,5,0,2,2,3,1,8,1,3,0,18,1,0,0,0,15,1,4,0,13,0,3,0,7,0,2,1,4,2,41,1,7,2,6,2,16,0,10,1,0,0,4,0,12,2,14,2,0,1,1,5,1,4,0,9,3,6,0,2,0,16,3,30,0,3,0,12,0,6,0,7,1,0,0,6,0,10,1,0,3,1,4,3,2,0,7,2,0,0,0,0,32,2,25,3,3,1,1,7,3,8,2,1,0,0,0,1,2,0,0,4,1,2,0,0,7,2,8,3,0,0,1,1,6,0,0,5,2,1,0,0,0,0,7,0,0,0,12,5,0,0,7,2,16,2,4,1,20,4,,,,0,,,,,,,,,,,,,568,18
